LOADCNLN02
LOAD X 106L206L 4.000000.0007820.45000.00080                GLOB UNIF
LOAD Y 106L206L 4.00000-0.072120.4500-0.0691                GLOB UNIF
LOAD Z 106L206L 4.00000-0.386720.4500-0.3860                GLOB UNIF
LOAD X 106L206L 24.4500-0.00173.70000-0.0017                GLOB UNIF
LOAD Y 106L206L 24.4500-48.1043.70000-48.104                GLOB UNIF
LOAD Z 106L206L 24.450014.50903.7000014.5090                GLOB UNIF
LOAD X 106L206L 24.45000.001653.700000.00166                GLOB UNIF
LOAD Y 106L206L 24.4500-0.14313.70000-0.1419                GLOB UNIF
LOAD Z 106L206L 24.4500-0.79933.70000-0.7991                GLOB UNIF
LOAD X 106L206L  0.0000 0.000028.1500 0.0000                GLOB UNIF
LOAD Y 106L206L  0.0000-0.944128.1500-0.9441                GLOB UNIF
LOAD Z 106L206L  0.00000.2847428.15000.28474                GLOB UNIF
LOAD X 106L206L  0.00000.0000328.15000.00003                GLOB UNIF
LOAD Y 106L206L  0.0000-0.003028.1500-0.0028                GLOB UNIF
LOAD Z 106L206L  0.0000-0.015728.1500-0.0157                GLOB UNIF
LOAD Y 106L206L  0.0000-0.161728.1500-0.1617                GLOB UNIF
LOAD Z 106L206L  0.00000.0487628.15000.04876                GLOB UNIF
LOAD Y 106L206L  0.0000-0.000528.1500-0.0005                GLOB UNIF
LOAD Z 106L206L  0.0000-0.002728.1500-0.0027                GLOB UNIF
LOAD X 106L206L  0.00000.0001528.15000.00015                GLOB UNIF
LOAD Y 106L206L  0.00000.0057428.15000.00574                GLOB UNIF
LOAD Z 106L206L  0.0000-0.001228.1500-0.0012                GLOB UNIF
LOAD X 006L106L  0.0000-0.00172.15000-0.0017                GLOB UNIF
LOAD Y 006L106L  0.0000-48.1042.15000-48.104                GLOB UNIF
LOAD Z 006L106L  0.000014.50902.1500014.5090                GLOB UNIF
LOAD X 006L106L  0.00000.001602.150000.00161                GLOB UNIF
LOAD Y 006L106L  0.0000-0.15132.15000-0.1506                GLOB UNIF
LOAD Z 006L106L  0.0000-0.80112.15000-0.8010                GLOB UNIF
LOAD X 006L106L  0.00000.000232.150000.00023                GLOB UNIF
LOAD Y 006L106L  0.00000.008882.150000.00888                GLOB UNIF
LOAD Z 006L106L  0.0000-0.00192.15000-0.0019                GLOB UNIF
LOAD X 507L517L  0.0000-0.00172.05000-0.0017                GLOB UNIF
LOAD Y 507L517L  0.0000-48.1042.05000-48.104                GLOB UNIF
LOAD Z 507L517L  0.000014.50902.0500014.5090                GLOB UNIF
LOAD X 507L517L  0.00000.001802.050000.00180                GLOB UNIF
LOAD Y 507L517L  0.0000-0.11952.05000-0.1189                GLOB UNIF
LOAD Z 507L517L  0.0000-0.79422.05000-0.7941                GLOB UNIF
LOAD X 507L517L  0.0000 0.00002.05000 0.0000                GLOB UNIF
LOAD Y 507L517L  0.0000-0.94412.05000-0.9441                GLOB UNIF
LOAD Z 507L517L  0.00000.284742.050000.28474                GLOB UNIF
LOAD X 507L517L  0.00000.000042.050000.00004                GLOB UNIF
LOAD Y 507L517L  0.0000-0.00232.05000-0.0023                GLOB UNIF
LOAD Z 507L517L  0.0000-0.01562.05000-0.0156                GLOB UNIF
LOAD X 507L517L  0.00000.000242.050000.00024                GLOB UNIF
LOAD Y 507L517L  0.00000.009012.050000.00901                GLOB UNIF
LOAD Z 507L517L  0.0000-0.00172.05000-0.0017                GLOB UNIF
LOAD X 407L507L  0.0000-0.00174.20000-0.0017                GLOB UNIF
LOAD Y 407L507L  0.0000-48.1044.20000-48.104                GLOB UNIF
LOAD Z 407L507L  0.000014.50904.2000014.5090                GLOB UNIF
LOAD X 407L507L  0.00000.001754.200000.00176                GLOB UNIF
LOAD Y 407L507L  0.0000-0.12654.20000-0.1252                GLOB UNIF
LOAD Z 407L507L  0.0000-0.79574.20000-0.7954                GLOB UNIF
LOAD X 407L507L 4.20000-0.000814.9200-0.0008                GLOB UNIF
LOAD Y 407L507L 4.20000-23.23014.9200-23.230                GLOB UNIF
LOAD Z 407L507L 4.200007.0065014.92007.00650                GLOB UNIF
LOAD X 407L507L 4.200000.0008514.92000.00086                GLOB UNIF
LOAD Y 407L507L 4.20000-0.060514.9200-0.0582                GLOB UNIF
LOAD Z 407L507L 4.20000-0.384114.9200-0.3836                GLOB UNIF
LOAD X 407L507L 19.1200-0.00173.40000-0.0017                GLOB UNIF
LOAD Y 407L507L 19.1200-48.1043.40000-48.104                GLOB UNIF
LOAD Z 407L507L 19.120014.50903.4000014.5090                GLOB UNIF
LOAD X 407L507L 19.12000.001793.400000.00180                GLOB UNIF
LOAD Y 407L507L 19.1200-0.12063.40000-0.1195                GLOB UNIF
LOAD Z 407L507L 19.1200-0.79443.40000-0.7942                GLOB UNIF
LOAD X 407L507L  0.0000 0.000022.5200 0.0000                GLOB UNIF
LOAD Y 407L507L  0.0000-0.944122.5200-0.9441                GLOB UNIF
LOAD Z 407L507L  0.00000.2847422.52000.28474                GLOB UNIF
LOAD X 407L507L  0.00000.0000322.52000.00004                GLOB UNIF
LOAD Y 407L507L  0.0000-0.002522.5200-0.0023                GLOB UNIF
LOAD Z 407L507L  0.0000-0.015622.5200-0.0156                GLOB UNIF
LOAD Y 407L507L  0.0000-0.161722.5200-0.1617                GLOB UNIF
LOAD Z 407L507L  0.00000.0487622.52000.04876                GLOB UNIF
LOAD Y 407L507L  0.0000-0.000422.5200-0.0004                GLOB UNIF
LOAD Z 407L507L  0.0000-0.002722.5200-0.0027                GLOB UNIF
LOAD X 407L507L  0.00000.0001622.52000.00016                GLOB UNIF
LOAD Y 407L507L  0.00000.0060122.52000.00601                GLOB UNIF
LOAD Z 407L507L  0.0000-0.001222.5200-0.0012                GLOB UNIF
LOAD X 307L407L  0.0000-0.00173.40000-0.0017                GLOB UNIF
LOAD Y 307L407L  0.0000-48.1043.40000-48.104                GLOB UNIF
LOAD Z 307L407L  0.000014.50903.4000014.5090                GLOB UNIF
LOAD X 307L407L  0.00000.001713.400000.00171                GLOB UNIF
LOAD Y 307L407L  0.0000-0.13413.40000-0.1330                GLOB UNIF
LOAD Z 307L407L  0.0000-0.79743.40000-0.7972                GLOB UNIF
LOAD X 307L407L 3.40000-0.000817.7700-0.0008                GLOB UNIF
LOAD Y 307L407L 3.40000-23.23017.7700-23.230                GLOB UNIF
LOAD Z 307L407L 3.400007.0065017.77007.00650                GLOB UNIF
LOAD X 307L407L 3.400000.0008317.77000.00084                GLOB UNIF
LOAD Y 307L407L 3.40000-0.064217.7700-0.0616                GLOB UNIF
LOAD Z 307L407L 3.40000-0.385017.7700-0.3844                GLOB UNIF
LOAD X 307L407L 21.1700-0.00173.40000-0.0017                GLOB UNIF
LOAD Y 307L407L 21.1700-48.1043.40000-48.104                GLOB UNIF
LOAD Z 307L407L 21.170014.50903.4000014.5090                GLOB UNIF
LOAD X 307L407L 21.17000.001753.400000.00175                GLOB UNIF
LOAD Y 307L407L 21.1700-0.12753.40000-0.1265                GLOB UNIF
LOAD Z 307L407L 21.1700-0.79593.40000-0.7957                GLOB UNIF
LOAD X 307L407L  0.0000 0.000024.5700 0.0000                GLOB UNIF
LOAD Y 307L407L  0.0000-0.944124.5700-0.9441                GLOB UNIF
LOAD Z 307L407L  0.00000.2847424.57000.28474                GLOB UNIF
LOAD X 307L407L  0.00000.0000324.57000.00003                GLOB UNIF
LOAD Y 307L407L  0.0000-0.002624.5700-0.0025                GLOB UNIF
LOAD Z 307L407L  0.0000-0.015624.5700-0.0156                GLOB UNIF
LOAD Y 307L407L  0.0000-0.161724.5700-0.1617                GLOB UNIF
LOAD Z 307L407L  0.00000.0487624.57000.04876                GLOB UNIF
LOAD Y 307L407L  0.0000-0.000524.5700-0.0004                GLOB UNIF
LOAD Z 307L407L  0.0000-0.002724.5700-0.0027                GLOB UNIF
LOAD X 307L407L  0.00000.0001524.57000.00015                GLOB UNIF
LOAD Y 307L407L  0.00000.0057424.57000.00574                GLOB UNIF
LOAD Z 307L407L  0.0000-0.001124.5700-0.0011                GLOB UNIF
LOAD X 207L307L  0.0000-0.00174.10000-0.0017                GLOB UNIF
LOAD Y 207L307L  0.0000-48.1044.10000-48.104                GLOB UNIF
LOAD Z 207L307L  0.000014.50904.1000014.5090                GLOB UNIF
LOAD X 207L307L  0.00000.001664.100000.00167                GLOB UNIF
LOAD Y 207L307L  0.0000-0.14234.10000-0.1410                GLOB UNIF
LOAD Z 207L307L  0.0000-0.79924.10000-0.7989                GLOB UNIF
LOAD X 207L307L 4.10000-0.000818.6200-0.0008                GLOB UNIF
LOAD Y 207L307L 4.10000-23.23018.6200-23.230                GLOB UNIF
LOAD Z 207L307L 4.100007.0065018.62007.00650                GLOB UNIF
LOAD X 207L307L 4.100000.0008118.62000.00082                GLOB UNIF
LOAD Y 207L307L 4.10000-0.068118.6200-0.0653                GLOB UNIF
LOAD Z 207L307L 4.10000-0.385818.6200-0.3852                GLOB UNIF
LOAD X 207L307L 22.7200-0.00173.90000-0.0017                GLOB UNIF
LOAD Y 207L307L 22.7200-48.1043.90000-48.104                GLOB UNIF
LOAD Z 207L307L 22.720014.50903.9000014.5090                GLOB UNIF
LOAD X 207L307L 22.72000.001703.900000.00171                GLOB UNIF
LOAD Y 207L307L 22.7200-0.13533.90000-0.1341                GLOB UNIF
LOAD Z 207L307L 22.7200-0.79763.90000-0.7974                GLOB UNIF
LOAD X 207L307L  0.0000 0.000026.6200 0.0000                GLOB UNIF
LOAD Y 207L307L  0.0000-0.944126.6200-0.9441                GLOB UNIF
LOAD Z 207L307L  0.00000.2847426.62000.28474                GLOB UNIF
LOAD X 207L307L  0.00000.0000326.62000.00003                GLOB UNIF
LOAD Y 207L307L  0.0000-0.002826.6200-0.0026                GLOB UNIF
LOAD Z 207L307L  0.0000-0.015726.6200-0.0156                GLOB UNIF
LOAD Y 207L307L  0.0000-0.161726.6200-0.1617                GLOB UNIF
LOAD Z 207L307L  0.00000.0487626.62000.04876                GLOB UNIF
LOAD Y 207L307L  0.0000-0.000526.6200-0.0005                GLOB UNIF
LOAD Z 207L307L  0.0000-0.002726.6200-0.0027                GLOB UNIF
LOAD X 207L307L  0.00000.0001626.62000.00016                GLOB UNIF
LOAD Y 207L307L  0.00000.0058626.62000.00586                GLOB UNIF
LOAD Z 207L307L  0.0000-0.001226.6200-0.0012                GLOB UNIF
LOAD X 107L207L  0.0000-0.00174.00000-0.0017                GLOB UNIF
LOAD Y 107L207L  0.0000-48.1044.00000-48.104                GLOB UNIF
LOAD Z 107L207L  0.000014.50904.0000014.5090                GLOB UNIF
LOAD X 107L207L  0.00000.001614.000000.00161                GLOB UNIF
LOAD Y 107L207L  0.0000-0.15104.00000-0.1497                GLOB UNIF
LOAD Z 107L207L  0.0000-0.80114.00000-0.8008                GLOB UNIF
LOAD X 107L207L 4.00000-0.000820.4500-0.0008                GLOB UNIF
LOAD Y 107L207L 4.00000-23.23020.4500-23.230                GLOB UNIF
LOAD Z 107L207L 4.000007.0065020.45007.00650                GLOB UNIF
LOAD X 107L207L 4.000000.0007820.45000.00080                GLOB UNIF
LOAD Y 107L207L 4.00000-0.072320.4500-0.0693                GLOB UNIF
LOAD Z 107L207L 4.00000-0.386720.4500-0.3861                GLOB UNIF
LOAD X 107L207L 24.4500-0.00173.70000-0.0017                GLOB UNIF
LOAD Y 107L207L 24.4500-48.1043.70000-48.104                GLOB UNIF
LOAD Z 107L207L 24.450014.50903.7000014.5090                GLOB UNIF
LOAD X 107L207L 24.45000.001653.700000.00166                GLOB UNIF
LOAD Y 107L207L 24.4500-0.14343.70000-0.1423                GLOB UNIF
LOAD Z 107L207L 24.4500-0.79943.70000-0.7992                GLOB UNIF
LOAD X 107L207L  0.0000 0.000028.1500 0.0000                GLOB UNIF
LOAD Y 107L207L  0.0000-0.944128.1500-0.9441                GLOB UNIF
LOAD Z 107L207L  0.00000.2847428.15000.28474                GLOB UNIF
LOAD X 107L207L  0.00000.0000328.15000.00003                GLOB UNIF
LOAD Y 107L207L  0.0000-0.003028.1500-0.0028                GLOB UNIF
LOAD Z 107L207L  0.0000-0.015728.1500-0.0157                GLOB UNIF
LOAD Y 107L207L  0.0000-0.161728.1500-0.1617                GLOB UNIF
LOAD Z 107L207L  0.00000.0487628.15000.04876                GLOB UNIF
LOAD Y 107L207L  0.0000-0.000528.1500-0.0005                GLOB UNIF
LOAD Z 107L207L  0.0000-0.002728.1500-0.0027                GLOB UNIF
LOAD X 107L207L  0.00000.0001528.15000.00015                GLOB UNIF
LOAD Y 107L207L  0.00000.0057428.15000.00574                GLOB UNIF
LOAD Z 107L207L  0.0000-0.001228.1500-0.0012                GLOB UNIF
LOAD X 007L107L  0.0000-0.00172.15000-0.0017                GLOB UNIF
LOAD Y 007L107L  0.0000-48.1042.15000-48.104                GLOB UNIF
LOAD Z 007L107L  0.000014.50902.1500014.5090                GLOB UNIF
LOAD X 007L107L  0.00000.001602.150000.00161                GLOB UNIF
LOAD Y 007L107L  0.0000-0.15162.15000-0.1510                GLOB UNIF
LOAD Z 007L107L  0.0000-0.80122.15000-0.8011                GLOB UNIF
LOAD X 007L107L  0.00000.000232.150000.00023                GLOB UNIF
LOAD Y 007L107L  0.00000.008882.150000.00888                GLOB UNIF
LOAD Z 007L107L  0.0000-0.00192.15000-0.0019                GLOB UNIF
LOAD X 608L618L  0.0000-0.00131.15000-0.0013                GLOB UNIF
LOAD Y 608L618L  0.0000-36.6511.15000-36.651                GLOB UNIF
LOAD Z 608L618L  0.000011.05401.1500011.0540                GLOB UNIF
LOAD X 608L618L  0.00000.001401.150000.00140                GLOB UNIF
LOAD Y 608L618L  0.0000-0.08561.15000-0.0853                GLOB UNIF
LOAD Z 608L618L  0.0000-0.60391.15000-0.6039                GLOB UNIF
LOAD X 608L618L 1.15000-0.00130.39000-0.0013                GLOB UNIF
LOAD Y 608L618L 1.15000-36.6510.39000-36.651                GLOB UNIF
LOAD Z 608L618L 1.1500011.05400.3900011.0540                GLOB UNIF
LOAD X 608L618L 1.150000.001400.390000.00140                GLOB UNIF
LOAD Y 608L618L 1.15000-0.08530.39000-0.0852                GLOB UNIF
LOAD Z 608L618L 1.15000-0.60390.39000-0.6039                GLOB UNIF
LOAD X 608L618L  0.0000-0.00011.54000-0.0001                GLOB UNIF
LOAD Y 608L618L  0.0000-1.48451.54000-1.4845                GLOB UNIF
LOAD Z 608L618L  0.00000.447741.540000.44774                GLOB UNIF
LOAD X 608L618L  0.00000.000061.540000.00006                GLOB UNIF
LOAD Y 608L618L  0.0000-0.00351.54000-0.0035                GLOB UNIF
LOAD Z 608L618L  0.0000-0.02451.54000-0.0245                GLOB UNIF
LOAD X 608L618L  0.00000.000191.540000.00019                GLOB UNIF
LOAD Y 608L618L  0.00000.007001.540000.00700                GLOB UNIF
LOAD Z 608L618L  0.0000-0.00131.54000-0.0013                GLOB UNIF
LOAD X 618L628L  0.0000-0.00131.50000-0.0013                GLOB UNIF
LOAD Y 618L628L  0.0000-36.6511.50000-36.651                GLOB UNIF
LOAD Z 618L628L  0.000011.05401.5000011.0540                GLOB UNIF
LOAD X 618L628L  0.00000.001401.500000.00141                GLOB UNIF
LOAD Y 618L628L  0.0000-0.08521.50000-0.0849                GLOB UNIF
LOAD Z 618L628L  0.0000-0.60391.50000-0.6039                GLOB UNIF
LOAD X 618L628L  0.0000-0.00011.50000-0.0001                GLOB UNIF
LOAD Y 618L628L  0.0000-1.48451.50000-1.4845                GLOB UNIF
LOAD Z 618L628L  0.00000.447741.500000.44774                GLOB UNIF
LOAD X 618L628L  0.00000.000061.500000.00006                GLOB UNIF
LOAD Y 618L628L  0.0000-0.00351.50000-0.0034                GLOB UNIF
LOAD Z 618L628L  0.0000-0.02451.50000-0.0245                GLOB UNIF
LOAD X 618L628L  0.00000.000191.500000.00019                GLOB UNIF
LOAD Y 618L628L  0.00000.007001.500000.00700                GLOB UNIF
LOAD Z 618L628L  0.0000-0.00131.50000-0.0013                GLOB UNIF
LOAD X 628L638L  0.0000-0.00131.50000-0.0013                GLOB UNIF
LOAD Y 628L638L  0.0000-36.6511.50000-36.651                GLOB UNIF
LOAD Z 628L638L  0.000011.05401.5000011.0540                GLOB UNIF
LOAD X 628L638L  0.00000.001411.500000.00142                GLOB UNIF
LOAD Y 628L638L  0.0000-0.08491.50000-0.0845                GLOB UNIF
LOAD Z 628L638L  0.0000-0.60391.50000-0.6039                GLOB UNIF
LOAD X 628L638L  0.0000-0.00011.50000-0.0001                GLOB UNIF
LOAD Y 628L638L  0.0000-1.48451.50000-1.4845                GLOB UNIF
LOAD Z 628L638L  0.00000.447741.500000.44774                GLOB UNIF
LOAD X 628L638L  0.00000.000061.500000.00006                GLOB UNIF
LOAD Y 628L638L  0.0000-0.00341.50000-0.0034                GLOB UNIF
LOAD Z 628L638L  0.0000-0.02451.50000-0.0245                GLOB UNIF
LOAD X 628L638L  0.00000.000191.500000.00019                GLOB UNIF
LOAD Y 628L638L  0.00000.007001.500000.00700                GLOB UNIF
LOAD Z 628L638L  0.0000-0.00131.50000-0.0013                GLOB UNIF
LOAD X 508L518L  0.0000-0.00133.95000-0.0013                GLOB UNIF
LOAD Y 508L518L  0.0000-36.6513.95000-36.651                GLOB UNIF
LOAD Z 508L518L  0.000011.05403.9500011.0540                GLOB UNIF
LOAD X 508L518L  0.00000.001373.950000.00137                GLOB UNIF
LOAD Y 508L518L  0.0000-0.09143.95000-0.0905                GLOB UNIF
LOAD Z 508L518L  0.0000-0.60523.95000-0.6050                GLOB UNIF
LOAD X 508L518L 3.95000-0.00065.95000-0.0006                GLOB UNIF
LOAD Y 508L518L 3.95000-17.7905.95000-17.790                GLOB UNIF
LOAD Z 508L518L 3.950005.365605.950005.36560                GLOB UNIF
LOAD X 508L518L 3.950000.000675.950000.00067                GLOB UNIF
LOAD Y 508L518L 3.95000-0.04395.95000-0.0432                GLOB UNIF
LOAD Z 508L518L 3.95000-0.29375.95000-0.2935                GLOB UNIF
LOAD X 508L518L 9.90000-0.00132.40000-0.0013                GLOB UNIF
LOAD Y 508L518L 9.90000-36.6512.40000-36.651                GLOB UNIF
LOAD Z 508L518L 9.9000011.05402.4000011.0540                GLOB UNIF
LOAD X 508L518L 9.900000.001382.400000.00139                GLOB UNIF
LOAD Y 508L518L 9.90000-0.08912.40000-0.0885                GLOB UNIF
LOAD Z 508L518L 9.90000-0.60472.40000-0.6046                GLOB UNIF
LOAD X 508L518L  0.0000 0.000012.3000 0.0000                GLOB UNIF
LOAD Y 508L518L  0.0000-0.944112.3000-0.9441                GLOB UNIF
LOAD Z 508L518L  0.00000.2847412.30000.28474                GLOB UNIF
LOAD X 508L518L  0.00000.0000412.30000.00004                GLOB UNIF
LOAD Y 508L518L  0.0000-0.002412.3000-0.0023                GLOB UNIF
LOAD Z 508L518L  0.0000-0.015612.3000-0.0156                GLOB UNIF
LOAD Y 508L518L  0.0000-0.161712.3000-0.1617                GLOB UNIF
LOAD Z 508L518L  0.00000.0487612.30000.04876                GLOB UNIF
LOAD Y 508L518L  0.0000-0.000412.3000-0.0004                GLOB UNIF
LOAD Z 508L518L  0.0000-0.002712.3000-0.0027                GLOB UNIF
LOAD X 508L518L  0.0000-0.000112.3000-0.0001                GLOB UNIF
LOAD Y 508L518L  0.0000-1.484512.3000-1.4845                GLOB UNIF
LOAD Z 508L518L  0.00000.4477412.30000.44774                GLOB UNIF
LOAD X 508L518L  0.00000.0000612.30000.00006                GLOB UNIF
LOAD Y 508L518L  0.0000-0.003712.3000-0.0036                GLOB UNIF
LOAD Z 508L518L  0.0000-0.024512.3000-0.0245                GLOB UNIF
LOAD X 508L518L  0.00000.0001512.30000.00015                GLOB UNIF
LOAD Y 508L518L  0.00000.0055312.30000.00553                GLOB UNIF
LOAD Z 508L518L  0.0000-0.001012.3000-0.0010                GLOB UNIF
LOAD X 518L528L  0.0000-0.00130.17000-0.0013                GLOB UNIF
LOAD Y 518L528L  0.0000-36.6510.17000-36.651                GLOB UNIF
LOAD Z 518L528L  0.000011.05400.1700011.0540                GLOB UNIF
LOAD X 518L528L  0.00000.001390.170000.00139                GLOB UNIF
LOAD Y 518L528L  0.0000-0.08850.17000-0.0885                GLOB UNIF
LOAD Z 518L528L  0.0000-0.60460.17000-0.6046                GLOB UNIF
LOAD X 518L528L 0.17000-0.00131.37000-0.0013                GLOB UNIF
LOAD Y 518L528L 0.17000-36.6511.37000-36.651                GLOB UNIF
LOAD Z 518L528L 0.1700011.05401.3700011.0540                GLOB UNIF
LOAD X 518L528L 0.170000.001391.370000.00139                GLOB UNIF
LOAD Y 518L528L 0.17000-0.08851.37000-0.0881                GLOB UNIF
LOAD Z 518L528L 0.17000-0.60461.37000-0.6045                GLOB UNIF
LOAD X 518L528L  0.0000-0.00011.54000-0.0001                GLOB UNIF
LOAD Y 518L528L  0.0000-1.48451.54000-1.4845                GLOB UNIF
LOAD Z 518L528L  0.00000.447741.540000.44774                GLOB UNIF
LOAD X 518L528L  0.00000.000061.540000.00006                GLOB UNIF
LOAD Y 518L528L  0.0000-0.00361.54000-0.0036                GLOB UNIF
LOAD Z 518L528L  0.0000-0.02451.54000-0.0245                GLOB UNIF
LOAD X 518L528L  0.0000 0.00001.54000 0.0000                GLOB UNIF
LOAD Y 518L528L  0.0000-0.69011.54000-0.6901                GLOB UNIF
LOAD Z 518L528L  0.00000.208151.540000.20815                GLOB UNIF
LOAD X 518L528L  0.00000.000031.540000.00003                GLOB UNIF
LOAD Y 518L528L  0.0000-0.00171.54000-0.0017                GLOB UNIF
LOAD Z 518L528L  0.0000-0.01141.54000-0.0114                GLOB UNIF
LOAD X 518L528L  0.00000.000191.540000.00019                GLOB UNIF
LOAD Y 518L528L  0.00000.007131.540000.00713                GLOB UNIF
LOAD Z 518L528L  0.0000-0.00131.54000-0.0013                GLOB UNIF
LOAD X 528L538L  0.0000-0.00130.96000-0.0013                GLOB UNIF
LOAD Y 528L538L  0.0000-36.6510.96000-36.651                GLOB UNIF
LOAD Z 528L538L  0.000011.05400.9600011.0540                GLOB UNIF
LOAD X 528L538L  0.00000.001390.960000.00139                GLOB UNIF
LOAD Y 528L538L  0.0000-0.08810.96000-0.0879                GLOB UNIF
LOAD Z 528L538L  0.0000-0.60450.96000-0.6044                GLOB UNIF
LOAD X 528L538L 0.96000-0.00076.73000-0.0007                GLOB UNIF
LOAD Y 528L538L 0.96000-20.9926.73000-20.992                GLOB UNIF
LOAD Z 528L538L 0.960006.331406.730006.33140                GLOB UNIF
LOAD X 528L538L 0.960000.000806.730000.00080                GLOB UNIF
LOAD Y 528L538L 0.96000-0.05046.73000-0.0494                GLOB UNIF
LOAD Z 528L538L 0.96000-0.34626.73000-0.3460                GLOB UNIF
LOAD X 528L538L  0.0000-0.00017.69000-0.0001                GLOB UNIF
LOAD Y 528L538L  0.0000-1.48457.69000-1.4845                GLOB UNIF
LOAD Z 528L538L  0.00000.447747.690000.44774                GLOB UNIF
LOAD X 528L538L  0.00000.000067.690000.00006                GLOB UNIF
LOAD Y 528L538L  0.0000-0.00367.69000-0.0035                GLOB UNIF
LOAD Z 528L538L  0.0000-0.02457.69000-0.0245                GLOB UNIF
LOAD X 528L538L  0.0000 0.00007.69000 0.0000                GLOB UNIF
LOAD Y 528L538L  0.0000-0.69017.69000-0.6901                GLOB UNIF
LOAD Z 528L538L  0.00000.208157.690000.20815                GLOB UNIF
LOAD X 528L538L  0.00000.000037.690000.00003                GLOB UNIF
LOAD Y 528L538L  0.0000-0.00177.69000-0.0016                GLOB UNIF
LOAD Z 528L538L  0.0000-0.01147.69000-0.0114                GLOB UNIF
LOAD X 528L538L  0.00000.000127.690000.00012                GLOB UNIF
LOAD Y 528L538L  0.00000.004617.690000.00461                GLOB UNIF
LOAD Z 528L538L  0.0000-0.00097.69000-0.0009                GLOB UNIF
LOAD X 538L608L  0.0000-0.00070.23000-0.0007                GLOB UNIF
LOAD Y 538L608L  0.0000-20.9920.23000-20.992                GLOB UNIF
LOAD Z 538L608L  0.00006.331400.230006.33140                GLOB UNIF
LOAD X 538L608L  0.00000.000800.230000.00080                GLOB UNIF
LOAD Y 538L608L  0.0000-0.04940.23000-0.0494                GLOB UNIF
LOAD Z 538L608L  0.0000-0.34600.23000-0.3460                GLOB UNIF
LOAD X 538L608L 0.23000-0.00132.85000-0.0013                GLOB UNIF
LOAD Y 538L608L 0.23000-36.6512.85000-36.651                GLOB UNIF
LOAD Z 538L608L 0.2300011.05402.8500011.0540                GLOB UNIF
LOAD X 538L608L 0.230000.001402.850000.00140                GLOB UNIF
LOAD Y 538L608L 0.23000-0.08632.85000-0.0856                GLOB UNIF
LOAD Z 538L608L 0.23000-0.60412.85000-0.6039                GLOB UNIF
LOAD X 538L608L  0.0000-0.00013.08000-0.0001                GLOB UNIF
LOAD Y 538L608L  0.0000-1.48453.08000-1.4845                GLOB UNIF
LOAD Z 538L608L  0.00000.447743.080000.44774                GLOB UNIF
LOAD X 538L608L  0.00000.000063.080000.00006                GLOB UNIF
LOAD Y 538L608L  0.0000-0.00353.08000-0.0035                GLOB UNIF
LOAD Z 538L608L  0.0000-0.02453.08000-0.0245                GLOB UNIF
LOAD X 538L608L  0.0000 0.00003.08000 0.0000                GLOB UNIF
LOAD Y 538L608L  0.0000-0.69013.08000-0.6901                GLOB UNIF
LOAD Z 538L608L  0.00000.208153.080000.20815                GLOB UNIF
LOAD X 538L608L  0.00000.000033.080000.00003                GLOB UNIF
LOAD Y 538L608L  0.0000-0.00163.08000-0.0016                GLOB UNIF
LOAD Z 538L608L  0.0000-0.01143.08000-0.0114                GLOB UNIF
LOAD X 538L608L  0.00000.000183.080000.00018                GLOB UNIF
LOAD Y 538L608L  0.00000.006913.080000.00691                GLOB UNIF
LOAD Z 538L608L  0.0000-0.00133.08000-0.0013                GLOB UNIF
LOAD X 408L508L  0.0000-0.00163.50000-0.0016                GLOB UNIF
LOAD Y 408L508L  0.0000-45.5993.50000-45.599                GLOB UNIF
LOAD Z 408L508L  0.000013.75303.5000013.7530                GLOB UNIF
LOAD X 408L508L  0.00000.001663.500000.00167                GLOB UNIF
LOAD Y 408L508L  0.0000-0.12033.50000-0.1193                GLOB UNIF
LOAD Z 408L508L  0.0000-0.75443.50000-0.7542                GLOB UNIF
LOAD X 408L508L 3.50000-0.00113.00000-0.0011                GLOB UNIF
LOAD Y 408L508L 3.50000-30.7813.00000-30.781                GLOB UNIF
LOAD Z 408L508L 3.500009.284103.000009.28410                GLOB UNIF
LOAD X 408L508L 3.500000.001133.000000.00113                GLOB UNIF
LOAD Y 408L508L 3.50000-0.08053.00000-0.0799                GLOB UNIF
LOAD Z 408L508L 3.50000-0.50913.00000-0.5090                GLOB UNIF
LOAD X 408L508L 6.50000-0.000713.4500-0.0007                GLOB UNIF
LOAD Y 408L508L 6.50000-20.99213.4500-20.992                GLOB UNIF
LOAD Z 408L508L 6.500006.3314013.45006.33140                GLOB UNIF
LOAD X 408L508L 6.500000.0007713.45000.00078                GLOB UNIF
LOAD Y 408L508L 6.50000-0.054513.4500-0.0527                GLOB UNIF
LOAD Z 408L508L 6.50000-0.347113.4500-0.3467                GLOB UNIF
LOAD X 408L508L 19.9500-0.00132.60000-0.0013                GLOB UNIF
LOAD Y 408L508L 19.9500-36.6512.60000-36.651                GLOB UNIF
LOAD Z 408L508L 19.950011.05402.6000011.0540                GLOB UNIF
LOAD X 408L508L 19.95000.001362.600000.00137                GLOB UNIF
LOAD Y 408L508L 19.9500-0.09202.60000-0.0914                GLOB UNIF
LOAD Z 408L508L 19.9500-0.60532.60000-0.6052                GLOB UNIF
LOAD X 408L508L  0.0000 0.000022.5500 0.0000                GLOB UNIF
LOAD Y 408L508L  0.0000-0.944122.5500-0.9441                GLOB UNIF
